,url,header,sub,searchedWordsNum,searchedWords
37,https://en.wikipedia.org/wiki/Summerstrand,Summerstrand,"From Wikipedia, the free encyclopedia",22,"['From Wikipedia, the free encyclopedia', '. It is located 6\xa0km (3.7\xa0mi) south-east of the Port Elizabeth city centre. It is primarily a residential suburb along with shopping and business facilities. It is also home to three ', 'Summerstrand lies on the ', ' coastline between Humewood in the north and the Nelson Mandela Metro University Nature Reserve in the south.\n', 'The M4 passes through the town along the coast connecting to Port Elizabeth city centre in the north and ', ' in the south. The M13 connects more of the inner suburban area of Summerstrand and links to Humewood in the north.\n', 'Summerstrand is located in the ', ' which governs the city of ', 'The southern part of Summerstrand is dominated by the ', ' in the southern part with the 2nd Avenue Campus', ' in the northern part.\n', 'Although the suburb is dominated by NMU, there are also other schools such as\xa0:\n', 'Summerstrand is home to the Broadwalk Casino and Entertainment World, the only casino in the ', '. The casino also includes a hotel and is owned by Sun International.\n', 'There is also the nearby Bayworld in Humewood, a museum complex comprising the Museum, oceanarium, Snake Park as well as Number 7 Castle Hill Museum. Summerstrand is also near the Cape Recife Nature Reserve.', 'A view of Hobie Beach in the foreground with the Shark Rock Pier in the background', ' and includes the Shark Rock Pier, the only pier in ', "". There is also the nearby the Kings Beach in Humewood which is Port Elizabeth's flagship beach."", 'Apart from the beaches there are also other sports and recreation facilities such as the Humewood Golf Club and the Summerstrand Tennis Club.\n', 'Text is available under the ', ';\nadditional terms may apply.  By using this site, you agree to the ', '. Wikipedia® is a registered trademark of the ']"
38,https://en.wikipedia.org/wiki/Eicklingen,Eicklingen,"From Wikipedia, the free encyclopedia",5,"['From Wikipedia, the free encyclopedia', ' is a municipality in the ', 'Text is available under the ', ';\nadditional terms may apply.  By using this site, you agree to the ', '. Wikipedia® is a registered trademark of the ']"
39,"https://en.wikipedia.org/wiki/Auxon,_Aube","Auxon, Aube","From Wikipedia, the free encyclopedia",51,"['document.documentElement.className=""client-js"";RLCONF={""wgBreakFrames"":false,""wgSeparatorTransformTable"":["""",""""],""wgDigitTransformTable"":["""",""""],""wgDefaultDateFormat"":""dmy"",""wgMonthNames"":["""",""January"",""February"",""March"",""April"",""May"",""June"",""July"",""August"",""September"",""October"",""November"",""December""],""wgRequestId"":""56efb656-cfa8-4573-9c66-b6b10d477da0"",""wgCSPNonce"":false,""wgCanonicalNamespace"":"""",""wgCanonicalSpecialPageName"":false,""wgNamespaceNumber"":0,""wgPageName"":""Auxon,_Aube"",""wgTitle"":""Auxon, Aube"",""wgCurRevisionId"":1058476385,""wgRevisionId"":1058476385,""wgArticleId"":15448624,""wgIsArticle"":true,""wgIsRedirect"":false,""wgAction"":""view"",""wgUserName"":null,""wgUserGroups"":[""*""],""wgCategories"":[""CS1 French-language sources (fr)"",""Articles with French-language sources (fr)"",""Webarchive template wayback links"",""Articles with short description"",""Short description is different from Wikidata"",""Infobox mapframe without OSM relation ID on Wikidata"",""Coordinates on Wikidata"",\n""Pages using infobox settlement with image map1 but not image map"",""Articles using small message boxes"",""Incomplete lists from April 2021"",""Commons category link is on Wikidata"",""All articles with dead external links"",""Articles with dead external links from July 2017"",""Articles with permanently dead external links"",""Articles with BNF identifiers"",""Pages using the Graph extension"",""Pages using the Kartographer extension"",""Communes of Aube""],""wgPageContentLanguage"":""en"",""wgPageContentModel"":""wikitext"",""wgRelevantPageName"":""Auxon,_Aube"",""wgRelevantArticleId"":15448624,""wgIsProbablyEditable"":true,""wgRelevantPageIsProbablyEditable"":true,""wgRestrictionEdit"":[],""wgRestrictionMove"":[],""wgFlaggedRevsParams"":{""tags"":{""status"":{""levels"":-1}}},""wgVisualEditor"":{""pageLanguageCode"":""en"",""pageLanguageDir"":""ltr"",""pageVariantFallbacks"":""en""},""wgMFDisplayWikibaseDescriptions"":{""search"":true,""nearby"":true,""watchlist"":true,""tagline"":false},""wgWMESchemaEditAttemptStepOversample"":false,""wgWMEPageLength"":9000\n,""wgNoticeProject"":""wikipedia"",""wgMediaViewerOnClick"":true,""wgMediaViewerEnabledByDefault"":true,""wgPopupsFlags"":10,""wgULSCurrentAutonym"":""English"",""wgGraphSpecs"":{""427a08e4e9158bd1570f88b5262277b3f9447513"":{""legends"":[],""scales"":[{""type"":""linear"",""name"":""x"",""zero"":false,""domain"":{""data"":""chart"",""field"":""x""},""range"":""width"",""nice"":true},{""clamp"":true,""type"":""linear"",""name"":""y"",""domain"":{""data"":""chart"",""field"":""y""},""domainMin"":0,""zero"":false,""range"":""height"",""nice"":true},{""domain"":{""data"":""chart"",""field"":""series""},""type"":""ordinal"",""name"":""color"",""range"":""category10""}],""version"":2,""marks"":[{""type"":""line"",""properties"":{""hover"":{""stroke"":{""value"":""red""}},""update"":{""stroke"":{""scale"":""color"",""field"":""series""}},""enter"":{""y"":{""scale"":""y"",""field"":""y""},""x"":{""scale"":""x"",""field"":""x""},""stroke"":{""scale"":""color"",""field"":""series""},""strokeWidth"":{""value"":2.5}}},""from"":{""data"":""chart""}}],""height"":170,""axes"":[{""type"":""x"",""title"":""Year"",""scale"":""x"",""format"":""d"",""properties"":{""title"":{""fill"":{""value"":\n""#54595d""}},""grid"":{""stroke"":{""value"":""#54595d""}},""ticks"":{""stroke"":{""value"":""#54595d""}},""axis"":{""strokeWidth"":{""value"":2},""stroke"":{""value"":""#54595d""}},""labels"":{""align"":{""value"":""right""},""angle"":{""value"":-45},""fill"":{""value"":""#54595d""}}},""grid"":false},{""type"":""y"",""title"":""Population"",""scale"":""y"",""format"":"",d"",""properties"":{""title"":{""fill"":{""value"":""#54595d""}},""grid"":{""stroke"":{""value"":""#54595d""}},""ticks"":{""stroke"":{""value"":""#54595d""}},""axis"":{""strokeWidth"":{""value"":2},""stroke"":{""value"":""#54595d""}},""labels"":{""fill"":{""value"":""#54595d""}}},""grid"":true}],""data"":[{""format"":{""parse"":{""y"":""integer"",""x"":""integer""},""type"":""json""},""name"":""chart"",""values"":[{""y"":2336,""series"":""y"",""x"":1793},{""y"":2309,""series"":""y"",""x"":1800},{""y"":2136,""series"":""y"",""x"":1806},{""y"":2195,""series"":""y"",""x"":1821},{""y"":2400,""series"":""y"",""x"":1831},{""y"":2252,""series"":""y"",""x"":1836},{""y"":2507,""series"":""y"",""x"":1841},{""y"":2443,""series"":""y"",""x"":1846},{""y"":1719,""series"":""y"",""x"":1851},{""y"":1606,""series"":""y"",""x"":1856},{""y"":1589,\n""series"":""y"",""x"":1861},{""y"":1605,""series"":""y"",""x"":1866},{""y"":1502,""series"":""y"",""x"":1872},{""y"":1540,""series"":""y"",""x"":1876},{""y"":1403,""series"":""y"",""x"":1881},{""y"":1323,""series"":""y"",""x"":1886},{""y"":1359,""series"":""y"",""x"":1891},{""y"":1230,""series"":""y"",""x"":1896},{""y"":1137,""series"":""y"",""x"":1901},{""y"":1109,""series"":""y"",""x"":1906},{""y"":1115,""series"":""y"",""x"":1911},{""y"":920,""series"":""y"",""x"":1921},{""y"":931,""series"":""y"",""x"":1926},{""y"":863,""series"":""y"",""x"":1931},{""y"":843,""series"":""y"",""x"":1936},{""y"":820,""series"":""y"",""x"":1946},{""y"":843,""series"":""y"",""x"":1954},{""y"":812,""series"":""y"",""x"":1962},{""y"":801,""series"":""y"",""x"":1968},{""y"":764,""series"":""y"",""x"":1975},{""y"":861,""series"":""y"",""x"":1982},{""y"":905,""series"":""y"",""x"":1990},{""y"":927,""series"":""y"",""x"":1999},{""y"":971,""series"":""y"",""x"":2007},{""y"":941,""series"":""y"",""x"":2012},{""y"":1005,""series"":""y"",""x"":2017}]}],""width"":340}},""wgKartographerLiveData"":{""_d82896e3ef2b558703dad74326b2dff3fc0521ab"":[{""type"":""ExternalData"",""service"":""geoshape"",""url"":\n""https://maps.wikimedia.org/geoshape?getgeojson=1\\u0026ids=Q1085418"",""properties"":{""title"":""Auxon, Aube"",""fill-opacity"":0.5,""stroke"":""#FF0000"",""stroke-width"":3,""fill"":""#606060""}},{""type"":""ExternalData"",""service"":""geoline"",""url"":""https://maps.wikimedia.org/geoline?getgeojson=1\\u0026ids=Q1085418"",""properties"":{""stroke-width"":5,""stroke"":""#FF0000"",""title"":""Auxon, Aube""}},{""type"":""Feature"",""geometry"":{""coordinates"":[3.9191666666667,48.103888888889],""type"":""Point""},""properties"":{""title"":""Auxon, Aube"",""marker-color"":""#5E74F3""}}]},""wgCoordinates"":{""lat"":48.1047,""lon"":3.92},""wgEditSubmitButtonLabelPublish"":true,""wgCentralAuthMobileDomain"":false,""wgULSPosition"":""interlanguage"",""wgULSisCompactLinksEnabled"":true,""wgWikibaseItemId"":""Q1085418"",""wgGENewcomerTasksGuidanceEnabled"":true,""wgGEAskQuestionEnabled"":false,""wgGELinkRecommendationsFrontendEnabled"":false};RLSTATE={""ext.globalCssJs.user.styles"":""ready"",""site.styles"":""ready"",""user.styles"":""ready"",""ext.globalCssJs.user"":""ready"",""user"":""ready"",\n""user.options"":""loading"",""ext.kartographer.style"":""ready"",""ext.cite.styles"":""ready"",""mediawiki.page.gallery.styles"":""ready"",""ext.graph.styles"":""ready"",""skins.vector.styles.legacy"":""ready"",""jquery.makeCollapsible.styles"":""ready"",""ext.visualEditor.desktopArticleTarget.noscript"":""ready"",""ext.wikimediaBadges"":""ready"",""ext.uls.interlanguage"":""ready"",""wikibase.client.init"":""ready""};RLPAGEMODULES=[""ext.kartographer.staticframe"",""ext.cite.ux-enhancements"",""ext.graph.vega2"",""site"",""mediawiki.page.ready"",""jquery.makeCollapsible"",""mediawiki.toc"",""skins.vector.legacy.js"",""ext.gadget.ReferenceTooltips"",""ext.gadget.charinsert"",""ext.gadget.extra-toolbar-buttons"",""ext.gadget.refToolbar"",""ext.gadget.switcher"",""mmv.head"",""mmv.bootstrap.autostart"",""ext.visualEditor.desktopArticleTarget.init"",""ext.visualEditor.targetLoader"",""ext.eventLogging"",""ext.wikimediaEvents"",""ext.navigationTiming"",""ext.cx.eventlogging.campaigns"",""ext.centralNotice.geoIP"",""ext.centralNotice.startUp"",""ext.centralauth.centralautologin""\n,""ext.popups"",""ext.uls.compactlinks"",""ext.uls.interface"",""ext.growthExperiments.SuggestedEditSession""];', 'From Wikipedia, the free encyclopedia', ' in the ', ' in the ', 'The inhabitants of the commune are known as ', ' by the ', ' in the ', 'Notable people linked to the commune', '. Access to the commune is by ', ' in the west which passes just to the north of the village and continues north-east to ', '. The D374 comes from ', ' in the north, passes through the village, and continues to ', ' in the south. The D1 road goes east from the D374 to ', '. Apart from the village there are the hamlets of Sivrey, Vert, Courtelon, Roncenay, Les Croisettes, and La Coudre. The commune is mixed forest and farmland with especially large forests in the north.', ' forms the southern border of the commune as it flows west becoming the ', ' then following the ', ' to join the ', '. The ', ' flows south down the western side of the commune to join the Armance east of ', '. The ', ' rises near Sivrey and flows south to join the ', ' as does the ', ' which rises near the village. The ', ' rises near Vert and also flows south to join the Saussol. The ', ' flows across the south of the commune from north-east to south-west and joins the Armance on the southern border of the commune.\n', 'In 1846 the commune of ', ' was created from the territory of the commune of Auxon.\n', 'These are the arms of Edme of Pont and Hugues of Conflans.\n', 'In 2017 the commune had 1,005 inhabitants.\n', 'Detail on the Church of Saint-Loup-de-Sens', ' The church was once in the ', ' (Yonne) and the seat of a priest conferred by the abbot of Saint-Pierre-le-Vif-lès-Sens. Started on the eastern side in 1506, it was completed by 1550. The South portal was complete in 1537 and the west portal in 1540. The western arches and the tower were built in the 17th century.', ' The Church contains a very large  number of items that are registered as historical objects.', 'The Furniture in the Chapel', 'The Chapel and the ', 'Notable people linked to the commune', ' (1772-1847), General in the Army of the Republic and the Empire, born at Auxon and died at Tours.', 'Communes of the Aube department', ', Vol. II., Paris. 1888, reprinted by Sancey, Saint-Julien-les-Villas, 1980, p.\xa09 & 10 (dedicated to the church, the statuettes of the Retable from the old main altar by the sculptor from Troyes François Joseph Valtat).', 'Auxon, Aube in the Competition for Towns and Villages in Bloom', ' December 10, 2014, at the ', 'Essay on the religious architecture of southern Champagne of Aube excluding Troyes', 'IM10005340 Furniture in the Chapel', 'Auxon on the old IGN website', ' on the 1750 Cassini Map', ' of the ', 'Pages using the Graph extension', 'Pages using the Kartographer extension', 'Text is available under the ', ';\nadditional terms may apply.  By using this site, you agree to the ', '. Wikipedia® is a registered trademark of the ']"
40,https://en.wikipedia.org/wiki/Richard_Barnes_Mason,Richard Barnes Mason,"From Wikipedia, the free encyclopedia",34,"['document.documentElement.className=""client-js"";RLCONF={""wgBreakFrames"":false,""wgSeparatorTransformTable"":["""",""""],""wgDigitTransformTable"":["""",""""],""wgDefaultDateFormat"":""dmy"",""wgMonthNames"":["""",""January"",""February"",""March"",""April"",""May"",""June"",""July"",""August"",""September"",""October"",""November"",""December""],""wgRequestId"":""538f4bcd-e9c9-4e96-b7d6-7862fcbaa864"",""wgCSPNonce"":false,""wgCanonicalNamespace"":"""",""wgCanonicalSpecialPageName"":false,""wgNamespaceNumber"":0,""wgPageName"":""Richard_Barnes_Mason"",""wgTitle"":""Richard Barnes Mason"",""wgCurRevisionId"":1060235883,""wgRevisionId"":1060235883,""wgArticleId"":874172,""wgIsArticle"":true,""wgIsRedirect"":false,""wgAction"":""view"",""wgUserName"":null,""wgUserGroups"":[""*""],""wgCategories"":[""CS1 errors: external links"",""All articles with dead external links"",""Articles with dead external links from September 2010"",""Webarchive template wayback links"",""CS1 maint: archived copy as title"",""Articles with VIAF identifiers"",""Articles with WORLDCATID identifiers"",\n""Articles with GND identifiers"",""Articles with LCCN identifiers"",""Articles with FAST identifiers"",""Articles with SNAC-ID identifiers"",""People of the Conquest of California"",""United States military governors of California"",""1797 births"",""1850 deaths"",""American Episcopalians"",""American military personnel of the Mexican–American War"",""American people of English descent"",""Burials at Bellefontaine Cemetery"",""United States Army generals"",""Mason family"",""People from Fairfax County, Virginia""],""wgPageContentLanguage"":""en"",""wgPageContentModel"":""wikitext"",""wgRelevantPageName"":""Richard_Barnes_Mason"",""wgRelevantArticleId"":874172,""wgIsProbablyEditable"":true,""wgRelevantPageIsProbablyEditable"":true,""wgRestrictionEdit"":[],""wgRestrictionMove"":[],""wgFlaggedRevsParams"":{""tags"":{""status"":{""levels"":-1}}},""wgVisualEditor"":{""pageLanguageCode"":""en"",""pageLanguageDir"":""ltr"",""pageVariantFallbacks"":""en""},""wgMFDisplayWikibaseDescriptions"":{""search"":true,""nearby"":true,""watchlist"":true,""tagline"":false},\n""wgWMESchemaEditAttemptStepOversample"":false,""wgWMEPageLength"":10000,""wgNoticeProject"":""wikipedia"",""wgMediaViewerOnClick"":true,""wgMediaViewerEnabledByDefault"":true,""wgPopupsFlags"":10,""wgULSCurrentAutonym"":""English"",""wgEditSubmitButtonLabelPublish"":true,""wgCentralAuthMobileDomain"":false,""wgULSPosition"":""interlanguage"",""wgULSisCompactLinksEnabled"":true,""wgWikibaseItemId"":""Q356889"",""wgGENewcomerTasksGuidanceEnabled"":true,""wgGEAskQuestionEnabled"":false,""wgGELinkRecommendationsFrontendEnabled"":false};RLSTATE={""ext.globalCssJs.user.styles"":""ready"",""site.styles"":""ready"",""user.styles"":""ready"",""ext.globalCssJs.user"":""ready"",""user"":""ready"",""user.options"":""loading"",""ext.cite.styles"":""ready"",""skins.vector.styles.legacy"":""ready"",""jquery.makeCollapsible.styles"":""ready"",""ext.visualEditor.desktopArticleTarget.noscript"":""ready"",""ext.wikimediaBadges"":""ready"",""ext.uls.interlanguage"":""ready"",""wikibase.client.init"":""ready""};RLPAGEMODULES=[""ext.cite.ux-enhancements"",""site"",""mediawiki.page.ready"",\n""jquery.makeCollapsible"",""mediawiki.toc"",""skins.vector.legacy.js"",""ext.gadget.ReferenceTooltips"",""ext.gadget.charinsert"",""ext.gadget.extra-toolbar-buttons"",""ext.gadget.refToolbar"",""ext.gadget.switcher"",""mmv.head"",""mmv.bootstrap.autostart"",""ext.visualEditor.desktopArticleTarget.init"",""ext.visualEditor.targetLoader"",""ext.eventLogging"",""ext.wikimediaEvents"",""ext.navigationTiming"",""ext.cx.eventlogging.campaigns"",""ext.centralNotice.geoIP"",""ext.centralNotice.startUp"",""ext.centralauth.centralautologin"",""ext.popups"",""ext.uls.compactlinks"",""ext.uls.interface"",""ext.growthExperiments.SuggestedEditSession""];', 'From Wikipedia, the free encyclopedia', ' was a career officer in the ', ' and the fifth ', ', a framer of the U.S. Constitution and father of the ', 'Gen. Mason is especially important to the history of California, because as ', 'military governor of the occupied territory', ', he wrote the official report that led to the ', 'Mason was ""an aristocratic Virginian, a large portly man, six feet in height. He possessed all the peculiarities of a Southerner, accentuated,"" but he was known to have confined ', ' A Lt. James Abert described him so, ""It would be presumption in me to speak of so accomplished and well known an officer; but I cannot refrain from expressing my grateful sense of the kindness and hospitality with which we were received and treated by himself and his amiable lady, and indeed, by all the officers and ladies attached to the command.""', '""Richard Barnes Mason, born in Fairfax County, Virginia, January 16, 1797, was the son of George Mason and Elizabeth Mary Ann Barnes Hooe, who were married April 22, 1784.""', ' His grandfather was famous founder George Mason. Richard Barnes Mason inherited a considerable estate, consisting mostly of land and enslaved men and women. Upon the death of his father, he and his siblings frequently squabbled over the division of the estate and the profits made by selling enslaved men and women. In 1823, Richard complained to his brother George that ""I wish you would make some exertion to pay me for Tom Clarke [an enslaved man whom the family sold]. It is now six years since you sold him, and I have not yet received a cent. It is not right that, you should, who inherited half my father\'s fortune, withhold from me, who got none, what is so justly my due."" Like so many other enslavers and prominent Virginians, Mason\'s wealth was heavily dependent upon the labor and bodies of the people he held as slaves.\n', 'Mason was commissioned in the Army in 1817, to be stationed in the Mississippi Valley and the Great Lakes area. While serving, he frequently speculated in land and wrote to his family and friends with tips on where they could make the greatest fortune by speculating in land and relocating with the enslaved men and women who they claimed ownership of. In 1820, he told his brother to ""advise Gerard by all means to sell his landed property and move with his Negroes to KY or the Missouri."" Barnes frequently complained to his siblings about his low pay, and implored them to send his money or his ""negroes"" so that he could work them in Kentucky.\n', 'He served in the ', ' during the ', '. In 1833, he transferred to the ', ' in 1836. During the ', ' and California, rising to the rank of ', 'Following the war, he was appointed military governor of California, serving from May 31, 1847, until April 13, 1849. When gold was discovered at ', ', Mason made a report of the finding to President ', '. That official description of the massive gold discovery is credited with sparking the ', ', resulting in the settlement of the land.', 'In the US Federal Census of 1850 for Jefferson Barracks, St. Louis County, Missouri, dated 18 August 1850, the following annotation is located at the bottom of the third page: ""Brig Genl Mason died at Jefferson Barracks July 1849 of Cholera.""', "" reported the General's death on Saturday, July 27, 1850, (p. 3, cols. 1, 4.)"", 'In 1882, the Post at Point San Jose in ', ""Mason's Report of the Gold Discovery"", 'The official report that sparked the gold rush', ' 2007-11-17 at the ', 'Guide to the Richard Barnes Mason Papers', 'People of the Conquest of California', 'American military personnel of the Mexican–American War', 'Text is available under the ', ';\nadditional terms may apply.  By using this site, you agree to the ', '. Wikipedia® is a registered trademark of the ']"
41,https://en.wikipedia.org/wiki/Velicka_(footballer),Velicka (footballer),"From Wikipedia, the free encyclopedia",9,"['From Wikipedia, the free encyclopedia', ', the first or maternal ', ' and the second or paternal family name is ', '\n* Senior club appearances and goals counted for the domestic league only and correct as of 21:31, 6 July 2019 (UTC)', ' in the ', 'This biographical article related to a Brazilian association football defender born in the 1980s is a ', 'Text is available under the ', ';\nadditional terms may apply.  By using this site, you agree to the ', '. Wikipedia® is a registered trademark of the ']"
42,https://en.wikipedia.org/wiki/LowerUnits,LowerUnits,"From Wikipedia, the free encyclopedia",38,"['From Wikipedia, the free encyclopedia', ', without removing the technical details.', ' resolution proofs. The main idea of LowerUnits is to exploit the following fact:', ' be the redundant proof | redundant node. If ', 'The algorithm targets exactly the class of ', ' stemming from multiple resolutions with unit clauses. The algorithm takes its name from the fact that, when this rewriting is done and the resulting proof is displayed as a DAG (', '), the unit node ', ' appears lower (i.e., closer to the root) than it used to appear in the original proof. \n', 'A naive implementation exploiting theorem would require the proof to be traversed and fixed after each unit node is lowered. It is possible, however, to do better by first collecting and removing all the unit nodes in a single traversal, and afterwards fixing the whole proof in a single second traversal. Finally, the collected and fixed unit nodes have to be reinserted at the bottom of the proof.\n', ' occurs above in the subproof that derives another unit node ', ' be the single literal of the unit clause of ', ' in the subproof above ', ' will be propagated downwards when the proof is fixed and will appear in the clause of ', '. Difficulties with such dependencies can be easily avoided if we reinsert the upper unit node ', ' after reinserting the unit node ', ', to cancel the extra literal ', '’s clause). This can be ensured by collecting the unit nodes in a queue during a bottom-up traversal of the proof and reinserting them in the order they were queued.\n', 'The algorithm for fixing a proof containing many roots performs a top-down traversal of the proof, recomputing the resolvents and replacing broken nodes (e.g. nodes having deletedNodeMarker as one of their parents) by their surviving parents (e.g. the other parent, in case one parent was deletedNodeMarker).\n', ' and the proof is fixed, the clause ', ' in the root node of the new proof is not equal to ', ' anymore, but contains (some of) the duals of the literals of the unit clauses that have been removed from the proof. The reinsertion of unit nodes at the bottom of the proof resolves ', ' with the clauses of (some of) the collected unit nodes, in order to obtain a proof of ', 'General structure of the algorithm\n', '"" means that the value of ', ' changes to the value of ', '"" terminates the algorithm and outputs the following value.', 'We collect the unit clauses as follow\n', '"" means that the value of ', ' changes to the value of ', '"" terminates the algorithm and outputs the following value.', 'Then we reinsert the units\n', ' with the root of ', '"" means that the value of ', ' changes to the value of ', '"" terminates the algorithm and outputs the following value.', 'Text is available under the ', ';\nadditional terms may apply.  By using this site, you agree to the ', '. Wikipedia® is a registered trademark of the ']"
43,https://en.wikipedia.org/wiki/Leeds_Rhinos_Netball,Leeds Rhinos Netball,"From Wikipedia, the free encyclopedia",41,"['From Wikipedia, the free encyclopedia', '. Together with the ', ' teams, they are part of the Leeds Rhinos family of clubs. In 2018–19 they entered an under-19 team in ', ""'s National Performance League. They are due to join the "", ' in partnership with the ', ' and their charity, the Leeds Rhinos Foundation. Anna Newell Carter was subsequently appointed director of netball and ', ' became an ambassador for the team.', ""'s National Performance League, competing against the under-19 teams of "", 'In June 2019 it was announced that Leeds Rhinos would start playing in the ', ' In August 2019, as part of their preparations for joining the Superleague, Leeds Rhinos appointed ', 'In 2018–19, when Leeds Rhinos played in the National Performance League, they played their home matches at ', ' When they join the ', ' they also plan to play home matches at the ', ' and the ', ' from the original on 7 June 2020', ' from the original on 8 June 2020', ' from the original on 8 June 2020', ' from the original on 7 June 2020', ' from the original on 8 June 2020', ' from the original on 8 June 2020', ' from the original on 7 June 2020', ' from the original on 8 June 2020', ' from the original on 7 June 2020', ' from the original on 8 June 2020', ' from the original on 7 June 2020', ' from the original on 5 July 2019', '""Rhinos netball team to join the big time""', ' from the original on 7 June 2020', ' from the original on 4 June 2020', ' from the original on 9 June 2020', ' from the original on 4 June 2020', ' from the original on 4 June 2020', '""How Leeds Rhinos Netball bucked the trend with appointment of Dan Ryan""', ' from the original on 4 June 2020', ' from the original on 8 June 2020', ' from the original on 7 June 2020', 'Player of the Season', 'Netball in the United Kingdom', 'Text is available under the ', ';\nadditional terms may apply.  By using this site, you agree to the ', '. Wikipedia® is a registered trademark of the ']"
44,https://en.wikipedia.org/wiki/John_Doherty_(boxer),John Doherty (boxer),"From Wikipedia, the free encyclopedia",17,"['From Wikipedia, the free encyclopedia', ', Doherty made his professional debut in May 1982, losing by first round stoppage to Taffy Mills. After being unbeaten in his next 10 fights, he suffered a second defeat in September 1983 when he was beaten on points by Anthony Brown. Two months later he lost again (to Stuart Carmichael) but then put together an 11-fight unbeaten run which included a win over Steve Pollard to take the ', 'In 1986 the BBBofC introduced a British title at super featherweight, and John Doherty (who was also sometimes known as Pat Doherty) met ', ' for the vacant title in January, John a late substitute for ', ' The fight went the distance, with John Doherty getting the verdict by a single point to become British champion.', 'In April, Doherty lost the title when he was stopped in six rounds by ', ', losing by fourth round knockout. In September he regained the British title, stopping defending champion ', ' in the penultimate round of 12 at ', ' He lost the title in February 1990 when he was narrowly beaten on points by ', ' in May 1990 in an attempt to win it for a third time; Murphy knocked him out in the third round. In September 1991 he successfully challenged then champion ', ' for the title, winning on points. He lost the title for a third time in April 1992, ', "" stopping him in the seventh round, in what proved to be Doherty's final fight.\n"", 'January 16 Down the Years', 'Curvis to Havard - Welsh boxers who ruled the roost in Britain', 'Text is available under the ', ';\nadditional terms may apply.  By using this site, you agree to the ', '. Wikipedia® is a registered trademark of the ']"
45,https://en.wikipedia.org/wiki/Will_Davies_(Hollyoaks),Will Davies (Hollyoaks),"From Wikipedia, the free encyclopedia",10,"['From Wikipedia, the free encyclopedia', ' from the ', '. Will began early on dating Sue Morgan and the relationship seemed to be going reasonably well until Sue decided to return to her husband Andy. Will was devastated as he was deeply in love with her, and on several occasions he tried to persuaded Sue away from Andy, but it did not change her mind. With the help of Ben, Will decided to move on. In Hollyoaks, murders began happening with the targets being young blonde girls and Will was under pressure by the residents of the village after he failed to discover any further leads. In came ', ', who took over the case and Will got major designs on his colleague, when he asked her to move in with the Davies. Abby was certainly pleased and hoped that Will could find happiness with Dale, but Ben disliked the idea.\n', ""One night, Will was left shocked and devastated when he caught Dale and Ben in bed together. An ashamed Ben tried to apologise; however, Will insisted that it really never bothered him and made it clear to Ben that he was free to do anything he wanted. However, another twist emerged when Dale told Will she had feelings for him and the pair began to date, despite Ben’s warnings. Ben was furious at his father's actions and accused Dale of using him, leading Will to throw Ben out of his own house. Eventually, Will and Ben made up, but Will was to face another shock when Dale left after being sacked by the commissioner. Another setback then followed for Will when Ben got Will's assistant officer, "", "", pregnant. What Ben was unaware of was that Emma had had an affair with Will several years ago when he was married to Ben's mum, which had caused the splitting of his parents. Ben was angry with Will for not telling him, but both father and son made their amends. Will supported his son Ben through his failed marriage with "", "" threw him out under their misguided notion he was abandoning their family just as their father had. The next day, Ben was released from hospital, and told his father to return to London so he wouldn't lose any pay.\n"", 'Text is available under the ', ';\nadditional terms may apply.  By using this site, you agree to the ', '. Wikipedia® is a registered trademark of the ']"
46,https://en.wikipedia.org/wiki/Khuri_Chhoti,Khuri Chhoti,"From Wikipedia, the free encyclopedia",7,"['From Wikipedia, the free encyclopedia', 'Chhoti Khuri was established by Thakur Govind Singh, whose father Thakur Hameer Singh had ascended from the ', ' region of Sikar. The other son of Thakur Hameer Singh was instrumental in the establishment of Sawalda, a small village nearby. The village has been traditionally divided into five ""Paanas"".\n', 'There are 10 schools in Khuri Panchayat. There are three Senior Secondary schools are located in village and one of them is Government school. A separate girls school was made in time of the British in 1934 which is run by government. B R Memorial Public School, UPS Nechhwa, Little Public Nechhwa and G.G.U.P.S, Palari are the private owned schools.  Mody Institute of Technology and Science, Rishikul Vidyapeeth Group of Institution, Shri B.D. Todi PG & BEd College. Bagaria BEd College, Raghunath BEd College Vinayak College, Trilok Singh College, Goenka College are the other institutes in the vicinity of the village.\n', 'Text is available under the ', ';\nadditional terms may apply.  By using this site, you agree to the ', '. Wikipedia® is a registered trademark of the ']"
